pct_employed_head,avg_monthly_income_php,pct_with_access_to_electricity,pct_with_safe_water_access,pct_with_sanitary_toilet,net_enrollment_rate,pct_permanent_house_material,pct_underemployed_or_informal,avg_family_size,pct_completed_secondary_education,income_level
49.6,14501.84,64.41,46.32,72.86,73.51,28.3,51.04,5.38,51.98,Level 1
51.13,32001.16,79.62,71.36,73.1,84.15,56.05,28.38,5.1,63.28,Level 3
64.43,20092.73,66.25,74.0,56.93,88.0,69.73,24.51,5.05,48.37,Level 2
67.19,26433.24,86.63,67.27,81.49,79.56,47.36,29.57,4.75,47.9,Level 2
75.58,26054.56,79.95,66.32,74.28,89.76,55.53,26.14,5.64,48.44,Level 2
95.0,52462.75,100.0,91.68,91.92,90.95,91.32,5.89,4.63,81.48,Level 3
61.84,30525.61,80.75,81.91,76.03,74.87,70.44,13.05,4.2,98.0,Level 3
76.58,33529.61,86.91,62.23,85.27,82.1,79.45,37.94,4.67,43.3,Level 3
60.81,28237.7,60.96,61.53,50.65,76.85,31.37,39.22,5.86,42.4,Level 1
42.0,8429.28,48.15,45.92,26.65,71.43,24.49,60.01,6.67,26.28,Level 1
65.45,30416.59,70.54,72.49,61.1,82.92,57.88,37.85,6.06,66.48,Level 2
59.82,22991.95,65.76,89.07,63.03,86.09,55.9,63.81,4.89,42.05,Level 2
80.97,30633.54,86.61,68.1,76.97,78.26,63.63,27.87,5.4,59.67,Level 3
47.98,23370.54,72.64,67.89,82.21,92.06,29.38,40.73,5.18,47.81,Level 2
64.53,26072.25,82.19,68.67,68.71,82.9,53.52,27.7,4.91,42.02,Level 2
53.99,20394.86,65.78,52.57,62.2,71.05,57.53,47.11,4.89,45.7,Level 1
67.64,24865.18,67.63,72.77,68.38,74.75,64.77,43.14,5.06,40.96,Level 2
59.73,34077.27,81.43,76.53,77.99,88.33,78.71,9.31,4.51,87.95,Level 3
68.11,37963.43,89.14,83.24,77.35,97.93,64.23,11.31,4.35,73.44,Level 3
31.04,12527.11,48.56,60.62,50.83,70.59,31.94,62.77,6.61,10.0,Level 1
44.7,25418.85,64.57,51.21,69.51,67.71,27.56,56.42,5.07,23.74,Level 1
64.39,30779.51,73.16,86.84,79.71,87.43,55.39,32.69,5.31,54.79,Level 3
91.32,41040.17,96.19,97.04,95.79,97.84,76.77,3.56,3.61,88.87,Level 3
53.39,23538.94,80.17,72.94,68.01,95.23,72.26,43.89,4.9,35.26,Level 2
39.5,21617.18,78.37,64.84,67.7,73.65,70.01,45.01,5.59,51.99,Level 2
65.18,26458.19,86.39,82.81,68.97,85.18,64.86,11.88,4.65,89.54,Level 2
69.93,33833.24,87.77,83.91,86.94,94.09,82.55,16.84,5.61,81.8,Level 3
40.94,20287.19,55.58,53.73,43.99,66.75,28.15,61.28,6.72,42.3,Level 1
66.33,33976.93,83.86,81.5,81.1,85.83,75.75,9.94,5.56,64.29,Level 3
68.84,35939.88,85.34,95.16,79.81,94.32,72.77,21.73,4.1,78.49,Level 3
54.69,17634.94,74.52,59.1,51.71,72.57,56.86,42.89,5.64,34.59,Level 1
67.05,25878.06,81.18,57.82,64.52,82.76,70.37,43.98,5.55,53.3,Level 2
49.35,20661.59,73.75,77.67,69.44,78.44,70.67,30.3,4.85,60.62,Level 2
62.8,17931.0,71.6,58.2,72.52,69.74,40.93,33.26,4.72,38.88,Level 1
83.69,16687.72,75.6,45.61,53.78,71.44,48.97,48.35,6.39,45.35,Level 1
72.32,37843.18,97.05,91.77,90.62,84.13,97.92,2.0,3.74,72.92,Level 3
43.26,18393.89,65.71,57.6,67.7,78.93,39.52,22.04,5.75,44.02,Level 2
55.56,22814.55,69.35,66.65,61.73,82.28,38.9,52.02,5.23,46.96,Level 2
52.81,23186.55,76.9,62.4,60.36,90.86,49.92,28.65,5.34,54.93,Level 2
55.45,19141.89,71.02,59.7,61.26,73.78,39.99,47.43,6.95,46.6,Level 1
85.84,33506.86,100.0,87.23,75.22,83.96,58.22,14.78,4.16,63.39,Level 3
64.36,39107.26,86.12,68.57,69.99,89.85,68.34,22.09,5.46,56.33,Level 3
77.24,35532.53,100.0,89.34,92.32,90.6,74.81,2.0,4.85,87.53,Level 3
46.49,27487.1,73.49,74.68,52.85,83.61,36.73,40.72,4.65,63.74,Level 2
84.8,43117.96,96.36,86.33,100.0,90.51,98.0,14.86,4.75,76.9,Level 3
75.49,25753.63,90.0,52.42,72.05,91.75,61.13,27.02,4.73,69.11,Level 2
71.41,20177.53,70.85,63.87,53.19,68.38,50.09,29.47,5.19,30.84,Level 2
64.59,35890.18,92.45,96.94,94.43,82.39,98.0,12.39,5.98,75.35,Level 3
37.01,9403.84,61.7,49.88,31.18,60.68,23.25,58.5,6.18,19.12,Level 2
88.87,27380.37,74.07,85.27,89.41,74.35,54.94,18.64,5.07,59.17,Level 3
46.55,21976.72,71.26,65.95,77.22,75.79,50.46,30.21,5.39,52.67,Level 2
45.41,24546.55,83.51,60.76,79.06,71.37,49.84,25.5,3.23,47.06,Level 2
78.9,34187.24,90.07,100.0,74.8,84.63,73.57,19.64,4.21,79.33,Level 3
36.25,19238.01,60.27,58.15,41.81,74.1,67.64,44.83,5.1,66.73,Level 1
47.29,33311.92,71.89,70.1,63.99,84.87,30.93,57.28,3.72,44.18,Level 2
63.31,30382.32,94.33,83.86,93.41,86.08,62.75,15.32,5.59,67.48,Level 3
60.25,19895.83,85.76,58.45,82.94,86.84,48.27,28.41,5.37,61.77,Level 2
66.83,37369.42,100.0,93.97,89.28,93.56,78.46,8.94,4.05,68.66,Level 2
36.54,20081.4,84.91,68.75,51.76,88.07,58.51,43.63,5.87,53.19,Level 2
71.45,25332.43,62.66,65.78,75.39,68.39,53.3,30.23,4.35,59.29,Level 2
51.66,17426.0,68.42,52.13,62.84,77.93,28.42,52.35,5.74,50.27,Level 1
35.89,11741.07,59.34,49.62,33.83,65.28,28.3,56.4,5.54,36.13,Level 1
60.57,29119.89,80.14,76.17,60.25,77.15,70.01,45.3,4.45,57.57,Level 2
43.88,19130.62,64.26,49.41,74.72,72.65,31.04,50.03,5.36,37.79,Level 2
43.02,18489.04,78.12,61.44,59.64,72.63,44.64,46.41,5.46,45.71,Level 2
54.2,27811.18,78.41,89.19,70.13,87.27,81.34,23.02,4.76,52.15,Level 3
48.33,11527.93,65.36,38.19,51.41,70.87,30.89,48.6,5.9,40.55,Level 1
36.52,15132.64,58.87,45.37,43.16,68.23,24.76,69.45,6.42,20.07,Level 1
80.27,44290.22,91.16,76.9,89.25,93.15,94.11,6.26,3.85,71.39,Level 3
55.92,16217.32,62.16,72.65,40.56,84.79,25.73,40.54,4.66,47.25,Level 1
47.45,23511.78,68.1,68.76,62.27,72.38,51.19,41.88,4.74,63.84,Level 2
80.77,34673.53,85.7,90.64,86.07,83.25,98.0,22.16,3.55,75.34,Level 3
48.74,22425.52,71.05,58.82,62.49,76.25,56.86,36.44,4.7,50.32,Level 1
41.78,6578.2,44.96,45.85,35.71,67.75,26.16,56.32,7.02,25.84,Level 1
47.38,18753.71,73.32,67.32,52.08,73.13,52.66,39.88,5.95,37.7,Level 2
60.89,13625.9,60.24,60.28,64.34,62.06,44.53,44.26,5.74,44.39,Level 1
39.83,24012.25,71.05,44.96,54.48,67.04,44.19,46.16,5.95,31.08,Level 1
76.01,29695.15,71.78,70.97,79.12,85.24,57.63,18.3,5.12,76.77,Level 2
71.76,25692.37,83.49,63.09,84.26,81.69,72.05,33.58,4.69,75.96,Level 2
40.58,12582.61,60.84,54.41,48.26,71.37,35.23,40.58,5.69,35.38,Level 1
63.15,30291.62,100.0,69.23,75.04,90.9,74.95,18.89,5.71,75.18,Level 3
55.86,19679.66,78.17,66.14,64.68,83.41,34.23,39.59,5.76,50.53,Level 1
56.72,30342.2,89.35,80.14,62.88,85.33,93.33,34.29,4.33,70.95,Level 3
68.82,32049.01,89.97,71.6,96.18,79.63,71.71,27.9,3.89,71.38,Level 3
61.16,21004.26,78.42,75.57,69.78,83.65,54.01,43.17,5.69,36.71,Level 2
81.32,40511.86,87.15,83.98,77.62,95.24,57.61,13.48,4.78,65.58,Level 3
61.54,30177.75,85.89,61.12,75.05,85.62,88.86,22.68,4.83,66.09,Level 3
73.55,20358.07,65.13,66.39,75.92,86.01,55.94,30.58,4.5,49.96,Level 2
73.66,25065.44,86.15,68.5,86.66,79.56,65.37,36.28,4.83,58.28,Level 2
45.13,14533.51,50.39,56.18,49.55,64.19,10.0,51.35,6.28,42.25,Level 1
84.64,41216.67,97.67,93.67,97.1,99.0,74.08,25.03,4.07,77.05,Level 3
38.69,15268.98,47.62,36.22,47.03,62.23,17.88,51.18,5.99,19.71,Level 1
67.56,33538.37,81.71,77.05,65.64,77.58,62.83,29.22,4.69,42.37,Level 3
57.57,21729.12,68.34,59.63,57.46,75.3,62.87,38.6,5.55,57.77,Level 2
42.42,6448.53,60.4,60.31,48.67,68.56,41.72,61.45,4.89,13.06,Level 1
71.12,31437.79,99.64,88.66,81.92,86.83,90.46,28.32,3.75,75.44,Level 3
38.02,15000.71,75.95,62.45,60.43,56.39,38.37,35.47,6.9,39.65,Level 1
63.8,33073.35,87.29,77.09,71.72,86.76,81.57,16.45,5.08,78.29,Level 3
66.66,31377.71,87.89,77.93,98.53,95.32,91.37,12.31,4.44,68.13,Level 3
41.09,37620.44,71.91,59.91,49.41,75.04,35.63,41.83,4.32,31.05,Level 1
81.04,32067.35,91.29,98.09,85.7,85.1,75.93,3.87,4.17,70.56,Level 3
63.01,26743.82,57.47,74.08,58.09,86.86,41.09,23.77,4.65,34.92,Level 2
44.22,19059.86,60.04,52.5,76.03,74.54,53.67,32.82,6.02,33.37,Level 1
68.3,30363.44,73.35,91.5,61.03,84.6,75.86,32.12,5.42,71.67,Level 3
56.36,21816.1,73.94,56.58,70.89,66.15,56.97,34.95,5.73,45.98,Level 2
29.54,8455.92,52.23,43.55,42.34,76.66,10.0,60.01,6.27,23.2,Level 1
38.37,14719.97,63.64,43.75,50.03,77.09,20.1,58.19,5.56,27.71,Level 1
66.29,22626.66,67.37,51.45,63.59,79.48,59.77,50.62,4.67,56.78,Level 2
64.14,34154.01,82.29,84.82,80.4,92.42,56.59,14.5,4.25,59.51,Level 3
61.16,27214.29,81.6,82.21,67.74,93.02,50.42,24.14,4.06,72.76,Level 3
54.58,19184.63,62.3,58.02,51.56,66.88,32.6,36.48,6.97,27.39,Level 1
40.46,14521.43,72.08,49.7,52.45,84.71,20.51,60.05,6.08,15.53,Level 1
50.06,20812.54,61.22,54.05,65.84,75.01,39.96,28.22,4.95,47.31,Level 2
68.58,27907.08,64.58,62.3,89.4,71.87,54.67,36.44,3.86,56.22,Level 2
63.34,23374.34,90.51,52.51,55.65,81.41,48.65,35.04,5.11,45.33,Level 2
79.27,28711.75,75.63,73.38,80.2,85.57,65.49,19.21,3.08,61.12,Level 2
61.32,19074.39,77.76,60.81,60.19,71.61,45.02,41.95,5.66,44.18,Level 2
48.8,23227.79,71.89,71.27,69.61,74.12,48.84,34.89,5.5,56.62,Level 2
61.53,19963.41,81.95,59.06,53.7,78.91,63.84,40.73,4.48,55.16,Level 2
52.02,17461.47,59.97,51.35,66.57,60.75,60.48,43.62,5.95,51.85,Level 1
50.83,37169.91,94.78,74.27,80.05,83.68,65.05,23.55,4.95,69.69,Level 3
73.54,45040.67,85.47,75.03,81.75,90.35,76.56,21.69,3.78,72.59,Level 3
53.03,33245.6,96.12,97.36,78.14,83.69,83.31,19.52,5.46,70.72,Level 3
52.31,7641.53,64.34,36.77,65.69,68.19,44.79,65.17,4.55,35.6,Level 1
66.81,37513.95,91.22,65.58,75.27,86.13,90.47,33.47,5.02,76.17,Level 3
64.71,29889.36,89.52,72.19,69.28,83.23,53.15,11.59,5.22,58.87,Level 3
66.33,23245.68,76.38,77.75,65.88,77.84,50.38,45.18,5.43,52.52,Level 2
72.36,22492.26,82.6,64.04,49.86,83.82,50.98,38.56,5.88,64.82,Level 2
55.63,24482.87,71.35,59.0,68.44,77.96,33.37,48.15,5.63,41.02,Level 1
55.75,21541.36,74.5,64.56,74.7,74.55,41.97,31.19,5.44,61.88,Level 2
58.72,21913.24,84.45,66.82,64.19,83.62,65.05,24.1,5.41,58.37,Level 2
90.14,36580.42,85.77,52.91,80.72,91.32,75.49,14.66,4.29,77.87,Level 3
69.6,38656.54,97.29,85.62,77.1,90.59,82.89,14.63,4.2,71.77,Level 3
90.8,46324.87,77.1,82.74,93.77,96.31,81.31,16.28,4.27,80.75,Level 3
60.91,33095.29,78.38,71.89,92.04,82.81,84.16,19.85,3.7,75.14,Level 3
55.79,18823.08,73.97,44.18,51.54,67.23,51.02,46.07,4.96,43.79,Level 1
52.18,22274.97,74.88,58.77,59.2,75.38,56.64,40.07,4.96,55.1,Level 2
58.29,21286.15,61.16,63.48,62.25,63.26,27.74,55.66,6.4,32.6,Level 1
62.02,30692.27,81.0,76.6,79.6,78.5,83.72,23.9,4.56,76.68,Level 3
55.41,21329.67,73.08,59.42,59.07,64.45,29.8,34.48,6.38,56.8,Level 2
44.51,11296.78,71.72,49.54,42.91,65.89,30.85,49.13,6.74,22.46,Level 1
58.77,25981.65,80.1,75.05,77.9,84.25,62.93,31.33,4.37,53.7,Level 2
48.2,18716.04,78.43,46.81,75.92,74.59,41.47,34.64,4.72,47.92,Level 1
68.19,30876.14,85.9,77.47,74.66,93.61,50.65,24.26,4.72,72.6,Level 3
49.29,30845.07,77.91,69.82,81.27,84.18,57.19,34.64,3.6,62.38,Level 2
44.77,14979.02,58.41,46.48,41.24,71.4,22.65,46.3,6.31,31.1,Level 1
59.17,19748.37,68.66,71.92,69.24,78.94,44.49,41.69,4.82,32.01,Level 2
77.81,31807.95,98.29,86.86,77.37,88.87,66.98,27.22,3.55,73.91,Level 3
32.21,19112.07,61.51,49.45,49.46,72.49,33.29,31.02,6.04,51.17,Level 2
51.24,9913.21,63.76,54.17,60.14,72.29,39.2,65.25,6.61,45.82,Level 1
58.01,26418.54,68.95,59.52,79.66,71.67,70.57,36.52,4.48,44.6,Level 2
36.08,22285.31,65.59,58.14,65.76,75.21,57.64,33.81,5.96,37.73,Level 1
63.97,25670.58,79.47,80.59,69.78,74.82,51.98,30.22,4.98,55.76,Level 2
69.6,26132.95,91.1,74.98,65.37,75.63,56.53,27.38,5.65,57.88,Level 3
44.43,16812.1,54.64,53.05,63.92,82.47,41.38,52.23,5.47,46.19,Level 1
54.59,24565.28,73.03,62.42,62.94,72.19,47.77,46.84,5.99,47.64,Level 2
52.91,29168.66,72.32,90.87,58.42,82.65,71.41,46.98,5.42,53.7,Level 2
53.38,23204.53,84.16,82.57,66.63,82.43,67.78,35.65,5.44,64.68,Level 2
54.86,35653.7,68.52,56.68,60.92,75.24,44.02,40.76,4.29,52.91,Level 1
83.92,35495.08,91.05,90.69,82.29,99.0,89.72,11.17,5.33,80.25,Level 3
35.85,9735.12,69.84,39.83,57.69,64.66,35.25,54.47,6.06,27.83,Level 1
56.71,19450.61,67.06,68.35,63.87,75.4,49.63,34.09,5.41,40.91,Level 2
50.99,14315.17,63.42,45.03,47.01,60.91,28.21,48.43,6.72,33.58,Level 1
77.57,26971.84,83.2,78.03,61.64,79.09,64.23,26.31,4.97,48.83,Level 2
63.22,20274.04,77.37,60.97,59.94,92.59,56.78,27.98,4.1,56.72,Level 2
44.02,17391.88,70.47,68.32,63.79,70.35,49.26,42.45,5.57,27.19,Level 1
78.41,40888.48,96.78,86.28,96.44,85.06,65.96,20.34,4.02,98.0,Level 3
75.38,35128.57,86.93,73.29,81.68,85.67,78.17,11.04,3.74,73.08,Level 3
61.93,26107.91,68.19,64.92,52.86,76.62,62.48,39.19,5.83,58.85,Level 2
44.26,24268.48,75.0,64.07,68.55,81.87,69.57,30.41,4.66,75.44,Level 2
61.75,25505.89,77.78,74.29,65.71,71.53,56.58,48.17,6.3,45.68,Level 2
95.0,39504.39,87.72,81.72,89.05,91.84,80.55,3.23,4.43,97.9,Level 3
58.17,23891.07,80.79,69.97,63.61,65.22,64.24,50.65,6.35,50.04,Level 2
54.34,17049.28,66.06,49.04,52.69,60.26,21.63,39.78,6.93,41.78,Level 1
48.75,20488.21,63.44,57.77,54.11,66.97,34.79,50.99,4.5,49.03,Level 1
56.87,20138.87,75.95,65.2,54.49,70.31,39.06,28.4,5.76,47.49,Level 2
36.33,14568.27,62.7,68.0,52.05,75.12,58.85,43.89,6.09,24.37,Level 1
41.25,15089.57,62.41,57.51,52.49,75.24,38.04,52.81,6.26,38.92,Level 1
56.68,21604.91,83.06,62.09,64.08,80.71,45.62,21.86,5.4,75.52,Level 2
73.16,28600.25,80.24,69.63,78.13,89.12,71.99,48.91,4.87,66.12,Level 2
53.81,7751.91,56.82,53.28,50.29,76.67,22.52,54.01,5.83,30.41,Level 1
67.64,40552.04,100.0,99.88,91.66,87.45,90.54,2.0,3.7,92.23,Level 3
46.92,14182.6,57.82,67.17,61.32,62.11,46.6,50.61,6.51,40.16,Level 1
63.91,19267.54,75.56,65.76,56.84,82.56,69.12,35.43,5.45,50.1,Level 2
62.21,41831.39,100.0,95.79,100.0,95.04,91.09,5.76,3.12,69.99,Level 3
50.53,8148.39,67.02,52.56,48.71,69.38,10.0,57.39,5.76,44.94,Level 1
31.01,16984.94,67.54,73.2,70.28,71.1,52.71,43.12,5.64,34.68,Level 1
61.19,21375.18,68.15,63.23,82.04,84.69,46.04,40.5,5.53,48.83,Level 2
49.91,25649.48,77.7,78.36,74.43,74.05,59.79,17.84,5.34,52.17,Level 2
45.24,5776.62,55.84,45.55,41.71,73.57,21.96,34.09,5.67,26.01,Level 1
66.0,21873.58,74.29,57.4,75.04,72.38,43.38,26.16,5.5,55.66,Level 2
52.09,17898.6,85.44,64.05,79.97,67.17,54.92,20.23,5.44,52.66,Level 1
86.71,34485.45,100.0,95.25,90.38,88.76,70.29,9.54,4.12,63.94,Level 3
53.38,27711.36,72.86,67.74,71.61,81.39,50.92,35.51,5.49,59.04,Level 2
36.84,6331.75,39.02,50.75,36.53,75.64,39.61,49.02,6.48,30.3,Level 1
60.21,18614.75,74.57,63.27,56.89,79.83,56.83,33.71,5.19,40.39,Level 2
58.96,18830.63,67.19,63.58,66.86,72.39,45.64,42.37,4.43,61.73,Level 1
39.31,15335.49,66.12,38.33,73.72,70.85,18.06,43.19,6.62,59.36,Level 1
63.83,18238.1,76.89,68.97,52.78,73.86,62.36,28.9,6.3,53.72,Level 1
62.29,26036.65,68.01,80.64,58.03,78.11,48.26,47.51,4.19,39.04,Level 2
42.54,19284.62,69.91,64.47,71.05,79.0,49.15,45.45,4.92,44.62,Level 2
55.72,17153.1,63.67,65.38,66.76,69.0,58.4,33.85,5.59,37.05,Level 1
71.76,28690.0,79.76,95.88,75.82,87.75,47.97,15.45,4.65,50.65,Level 2
72.95,29117.11,87.11,71.94,60.42,87.04,74.33,19.91,4.55,71.94,Level 3
49.72,15478.82,63.15,65.16,48.33,71.45,37.88,31.78,6.2,44.69,Level 1
95.0,42689.73,92.68,100.0,91.11,95.79,94.34,10.1,4.22,90.54,Level 3
64.26,42502.09,100.0,81.36,75.07,95.78,87.98,19.43,4.35,74.0,Level 3
20.0,6747.57,58.7,49.2,47.94,63.91,43.27,52.62,6.28,23.07,Level 1
52.61,36571.82,81.28,76.77,76.86,87.98,67.12,4.93,5.22,60.97,Level 3
62.68,30465.61,82.52,90.19,96.43,80.92,56.77,13.46,3.9,96.77,Level 3
59.24,27333.98,92.98,70.66,66.59,86.97,51.2,20.49,4.2,70.43,Level 2
62.52,29120.93,80.53,74.83,83.12,90.18,67.55,13.14,3.95,62.74,Level 3
55.89,23140.01,74.82,72.43,78.55,79.44,42.16,40.68,3.94,30.1,Level 2
49.35,20064.07,69.36,60.54,73.53,70.98,38.74,21.66,5.28,45.18,Level 2
67.5,37153.3,80.54,62.45,68.45,82.57,56.71,18.95,5.51,62.02,Level 3
48.6,25370.3,77.85,78.17,78.1,81.1,57.11,36.65,4.07,53.51,Level 2
89.14,43937.23,90.29,94.81,97.98,96.34,72.14,10.45,3.98,98.0,Level 3
63.91,20090.31,63.53,66.99,63.64,73.97,35.43,20.92,5.43,34.75,Level 1
77.2,32386.08,82.45,78.18,88.75,93.98,76.61,23.84,4.63,80.21,Level 3
79.58,27232.98,91.36,70.46,71.82,82.94,74.05,29.79,5.24,57.17,Level 1
63.53,34067.99,97.59,77.93,68.41,90.24,93.62,17.54,3.93,67.86,Level 3
72.18,24423.51,75.99,72.41,90.8,81.05,48.62,27.0,5.5,64.0,Level 2
50.35,26619.41,74.77,71.0,62.13,96.63,72.35,24.69,4.42,69.45,Level 2
47.16,21289.66,67.94,72.3,64.5,88.42,33.03,34.42,5.53,43.01,Level 2
51.32,24174.27,76.08,73.0,77.48,86.94,61.67,37.82,5.13,52.02,Level 2
51.22,26672.98,70.28,72.11,65.9,82.98,70.87,19.7,4.9,74.92,Level 2
56.31,25016.53,70.62,62.54,68.95,72.26,47.32,24.08,4.27,52.68,Level 2
38.38,7801.61,49.66,41.47,26.51,68.31,35.59,47.81,5.37,30.19,Level 1
73.44,30072.55,83.47,76.68,73.45,80.11,77.07,22.97,5.74,54.68,Level 3
84.87,43762.21,90.19,100.0,94.16,92.87,75.05,4.92,4.46,98.0,Level 3
52.96,15119.34,68.75,54.97,60.11,73.22,40.27,55.14,5.89,44.4,Level 1
54.94,26153.86,86.74,78.21,81.11,87.99,68.32,29.7,5.85,69.66,Level 2
48.02,28327.06,68.86,65.42,52.26,61.49,63.86,42.42,6.01,52.51,Level 2
80.85,31839.33,73.86,87.13,69.71,89.5,91.38,22.6,5.33,84.12,Level 3
59.8,39399.8,85.88,80.48,77.29,84.68,47.72,23.41,4.6,58.52,Level 2
60.58,47964.17,97.95,82.79,83.46,79.66,60.58,25.83,4.73,64.81,Level 3
50.57,10637.24,57.98,50.42,43.63,65.23,24.99,48.31,5.7,23.58,Level 1
75.7,33302.96,78.88,77.19,60.38,90.86,85.51,18.99,4.45,61.01,Level 3
51.0,25301.91,91.8,67.0,71.78,84.24,36.17,30.72,5.71,51.65,Level 2
48.69,20685.95,74.44,60.9,54.62,78.99,57.64,38.63,5.82,38.78,Level 2
58.49,39252.7,92.76,56.4,87.91,84.9,80.87,20.49,6.3,57.81,Level 3
43.6,15580.93,73.34,57.05,34.26,72.0,56.43,44.68,5.87,45.93,Level 1
69.06,40970.07,100.0,99.5,97.79,88.62,70.79,9.15,4.32,95.68,Level 3
51.27,18269.46,71.13,69.27,56.72,73.65,54.8,37.09,4.59,61.09,Level 1
61.9,22863.25,80.29,76.36,89.27,80.36,82.46,35.15,5.34,48.58,Level 2
45.13,20232.63,76.73,58.12,55.48,82.76,62.77,42.9,5.79,35.5,Level 1
21.61,10238.4,56.55,55.57,51.4,62.93,65.92,57.11,6.02,33.49,Level 1
30.89,8729.61,64.63,49.38,45.93,69.52,32.22,49.15,7.63,13.12,Level 1
46.33,16731.98,63.35,58.69,55.89,67.58,72.68,50.37,5.72,43.74,Level 1
66.29,29761.26,84.99,73.69,71.73,86.36,66.06,13.45,4.05,70.94,Level 3
59.21,23185.62,72.67,68.12,76.1,65.88,42.04,31.03,4.91,56.54,Level 2
42.82,13343.01,51.24,55.93,50.21,61.55,49.85,39.06,6.15,17.6,Level 1
72.53,29380.75,91.76,87.18,89.18,91.83,68.08,29.95,4.01,69.3,Level 3
83.86,33872.79,94.29,81.3,89.65,92.33,76.51,12.04,3.27,68.8,Level 3
84.85,34624.77,75.83,82.01,88.41,86.47,59.56,7.05,5.16,82.64,Level 3
48.76,27290.79,72.15,86.58,84.65,76.29,59.89,33.26,5.31,59.54,Level 2
65.2,36579.91,91.51,82.67,77.93,91.45,82.55,2.0,4.19,74.88,Level 3
80.0,40752.34,78.57,78.99,78.82,95.37,72.18,17.49,4.52,79.45,Level 3
51.4,33195.94,93.93,78.42,92.75,80.72,61.57,14.87,4.4,78.13,Level 3
41.88,19829.66,67.52,64.91,68.32,83.37,37.96,32.0,5.87,38.98,Level 2
63.22,24899.02,73.48,66.33,74.23,77.36,49.9,34.19,4.33,72.75,Level 2
65.8,24752.13,76.33,70.62,84.21,95.71,66.48,28.15,4.83,50.06,Level 2
68.62,21448.88,76.52,79.71,63.61,74.57,55.29,39.81,5.23,47.82,Level 2
67.79,32821.38,71.98,89.17,86.65,83.7,84.36,24.95,4.94,69.56,Level 3
52.43,29485.16,66.31,62.92,52.74,72.12,51.0,37.57,5.35,43.69,Level 1
42.44,17876.83,70.74,42.88,45.7,79.48,55.24,30.29,6.12,44.14,Level 1
78.87,40918.49,93.44,94.31,79.86,98.09,75.39,2.0,4.06,77.44,Level 2
68.64,45884.14,91.72,87.31,82.4,99.0,98.0,18.66,5.75,79.39,Level 3
72.14,40171.13,98.25,87.32,88.67,98.54,97.01,9.87,4.36,98.0,Level 3
51.11,25685.71,79.58,64.35,68.12,85.99,39.32,40.01,5.08,52.41,Level 2
39.94,23124.29,66.88,50.4,63.55,75.46,51.54,49.1,5.63,42.46,Level 1
46.48,26408.36,74.31,71.17,82.67,85.69,66.02,30.26,6.02,53.95,Level 2
52.48,49786.41,78.5,63.21,55.16,89.05,65.13,38.32,4.74,63.45,Level 2
59.92,34202.54,87.43,93.55,80.01,86.02,75.52,17.72,4.15,84.13,Level 3
80.67,37575.99,99.05,89.94,85.11,92.63,58.51,9.2,3.81,85.23,Level 3
71.76,38353.71,83.8,62.88,72.31,95.4,66.29,30.46,3.38,59.69,Level 3
51.09,22211.88,79.15,74.27,70.98,75.76,46.88,38.19,4.07,58.61,Level 2
33.75,14878.85,76.32,55.51,52.35,63.9,30.4,45.57,5.64,31.84,Level 2
78.63,30207.55,82.8,79.09,74.62,84.92,74.74,12.63,5.31,64.09,Level 3
88.05,37785.29,83.02,87.31,95.84,95.72,83.66,17.34,4.23,79.32,Level 3
67.13,32348.84,78.06,56.9,76.16,86.61,49.56,33.63,5.05,65.31,Level 3
55.59,31625.13,76.64,78.11,76.28,78.02,68.68,28.71,5.46,74.76,Level 3
79.14,31832.62,88.82,65.79,84.22,92.2,56.25,17.3,4.32,72.45,Level 3
57.18,18740.52,77.34,65.06,57.26,79.5,56.15,43.33,5.34,57.15,Level 2
31.74,18383.17,65.89,45.59,65.79,58.07,48.15,47.6,5.67,53.23,Level 1
49.79,15219.26,61.69,55.93,55.49,78.45,46.93,34.79,4.95,43.96,Level 1
38.07,19128.47,61.47,72.99,57.14,81.84,48.59,43.37,5.19,32.25,Level 1
56.25,24532.08,71.33,53.7,76.62,72.27,55.44,21.11,5.77,54.79,Level 2
66.84,32903.81,74.02,71.11,67.75,83.41,66.81,42.74,5.74,58.85,Level 2
68.09,26970.63,86.83,71.56,56.41,81.61,57.87,23.39,5.1,71.75,Level 2
60.95,32188.68,93.67,90.88,85.4,79.97,70.76,2.52,4.75,77.5,Level 3
32.24,12029.71,69.32,49.84,53.07,63.57,32.72,57.72,6.44,49.21,Level 1
35.38,22340.99,77.73,60.46,56.45,66.37,22.85,40.46,6.07,49.78,Level 1
63.75,32189.8,96.05,81.79,89.16,99.0,77.41,7.13,4.75,76.68,Level 3
68.04,44432.36,65.77,75.73,75.45,76.81,66.71,17.68,4.36,55.75,Level 2
67.94,35633.64,70.61,65.89,54.04,81.59,59.96,18.31,5.5,32.75,Level 2
39.45,17360.54,67.53,52.07,62.87,84.22,48.3,36.6,6.2,43.9,Level 1
64.62,30972.25,78.15,78.03,85.31,86.93,58.2,22.26,5.11,66.71,Level 2
28.07,11673.41,58.83,56.63,64.38,54.81,26.28,48.76,5.65,32.98,Level 1
34.74,12185.86,53.59,41.41,47.96,66.45,25.83,63.01,6.14,14.44,Level 1
58.57,9109.91,65.02,54.24,34.12,68.12,19.18,74.21,6.11,25.77,Level 1
